listing_id,update_time,listing_name,location_address,orgnization,orgnization_1,orgnization_2,orgnization_3,orgnization_4,orgnization_888,orgnization_1_desc,orgnization_2_desc,orgnization_3_desc,orgnization_4_desc,orgnization_other_desc,diversegroup,diversegroup_1,diversegroup_2,diversegroup_3,diversegroup_4,diversegroup_5,diversegroup_6,diversegroup_888,diversegroup_other_desc,listing_desc,location_x,location_y,location_desc,facilities,facilities_1,facilities_2,facilities_3,facilities_4,facilities_888,facilities_other_desc,specialproductionmethods,specialproductionmethods_1,specialproductionmethods_2,specialproductionmethods_3,specialproductionmethods_4,specialproductionmethods_5,specialproductionmethods_6,specialproductionmethods_7,specialproductionmethods_8,specialproductionmethods_9,specialproductionmethods_10,specialproductionmethods_11,specialproductionmethods_12,specialproductionmethods_13,specialproductionmethods_14,specialproductionmethods_888,specialproductionmethods_other_desc,saleschannel_onlineorder,saleschannel_onlineorder_1,saleschannel_onlineorder_2,saleschannel_onlineorder_3,saleschannel_onlineorder_888,saleschannel_onlineorder_2_desc,saleschannel_onlineorder_3_desc,saleschannel_onlineorder_other_desc,saleschannel_phoneorder,saleschannel_csaorder,saleschannel_csaorder_1,saleschannel_csaorder_2,saleschannel_csaorder_3,saleschannel_csaorder_1_desc,saleschannel_csaorder_2_desc,saleschannel_csaorder_3_desc,saleschannel_deliverymethod,saleschannel_deliverymethod_1,saleschannel_deliverymethod_2,saleschannel_deliverymethod_3,saleschannel_deliverymethod_2_desc,acceptedpayment,acceptedpayment_1,acceptedpayment_2,acceptedpayment_3,acceptedpayment_4,acceptedpayment_5,acceptedpayment_6,acceptedpayment_7,acceptedpayment_888,acceptedpayment_7_desc,acceptedpayment_other_desc,FNAP,FNAP_1,FNAP_2,FNAP_3,FNAP_888,FNAP_3_desc,FNAP_other_desc
700484,2014-08-13 20:06:59,Carlton Myers Nursery and Orchard,"14451 NE County Road 339, Trenton, Florida 32693",,,,,,,,,,,,,,,,,,,,,,-82.750581,29.5425110,7 mi SE of Trenton on CR 339,Hand washing station(s);Flush toilets;,1,1,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700485,2014-09-17 14:01:22,Bruces Blueberries,"141 Rainbow Road, Conway, South Carolina 29526",,,,,,,,,,,,,,,,,,,,,,-78.948363,33.889692,,Flush toilets;,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700486,2014-08-13 11:36:29,Zim's Raspberry Patch,"17125 State Route 152, Toronto, Ohio 43964",,,,,,,,,,,,,,,,,,,,,,-80.657942,40.504650,"From Richmond Ohio on route 152 you will pass Edison High School, Austin Lake, and 2 intersections of route 213 and 152 stay on 152.or from route 7 use exit for 152 Empire/Richmond go 3miles on route 152.",Hand washing station(s);Flush toilets;Picnic areas without tables;,1,1,1,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;,0,0,1,0,0,0,0,0,,,,0,0,0,0,,
700487,2014-07-27 13:53:46,Perry's Berries,"325 E 1600 S, Mapleton, Utah 84664",,,,,,,,,,,,,,,,,,,,,,-111.57508,40.116217,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,,
700488,2015-01-27 22:48:05,Bellablue Berry Farm,"43405 State Road 64 East, Myakka Head, Florida 34251",,,,,,,,,,,,,,,,,,,,,,-82.096539,27.459539,"20 minutes from Interstate-75, East on State Road 64",Hand washing station(s);Flush toilets;,1,1,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,,0,0,0,0,,
700489,2014-08-21 12:10:57,Donnellys Riverbank Blueberries,"11827 Reiner Road, Monroe, Washington 98272",,,,,,,,,,,,,,,,,,,,,,-121.83465,47.890130,Take HWY 2 eastbound through Monroe.  After leaving Monroe continue on aproximately 6 miles to a traffic light  Turn left onto Old Owen Road.  Go 0.3 miles up a slight grade and turn right onto Reiner Road.  Go exactly 2.0 miles and look for our sign on your right.,Hand washing station(s);Flush toilets;Picnic areas with tables;,1,1,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700490,2014-07-26 21:18:21,Loftus Family Farm,"15585 NW 29 Street, Gainesville, Florida 32609",,,,,,,,,,,,,,,,,,,,,,-82.367138,29.7986300,"Go 6 miles north of the Highway Patrol Station on SR 121 to 156 Ave (flashing yellow light), turn right and go one mile to 29th St. and turn right again, go about 1/4 mile to farm.",,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;,0,0,1,0,0,0,0,0,,,,0,0,0,0,,
700491,2015-04-08 18:31:57,D&K Upick Blueberries,"1615 U.s. Highway 92 East, Seffner, Florida 33584",,,,,,,,,,,,,,,,,,,,,,-82.255264,28.013423,"Corner of highway 92 East and Brackwood Road 1 1/2 miles off I -4 East,(exit 14), South on McIntosh Rd, Right on US 92. (1 Mile West of McIntosh Road on South side of road) Corner of highway 92 East and Brackwood Road.",,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;U-pick $6.00 per pound. -We-pick & pack $8.00 per pound. $5.00 /lb with Military ID (Upick only). -Seniors 65 and older may SAVE$$ BY picking on WEDNESDAYS for $5.00/lb (Upick only).- LIMITS APPLY.;,0,0,1,0,0,0,0,1,,U-pick $6.00 per pound. -We-pick & pack $8.00 per pound. $5.00 /lb with Military ID (Upick only). -Seniors 65 and older may SAVE$$ BY picking on WEDNESDAYS for $5.00/lb (Upick only).- LIMITS APPLY.,,0,0,0,0,,
700492,2018-02-12 11:01:30,DiMeo Farms & Blueberry Plants Nursery,"3101 Nesco Road, Hammonton, New Jersey 08037",,,,,,,,,,,,,,,,,,,,,,-74.726500,39.640696,"Blueberry Picking in New Jersey at DiMeo\'s U-Pick Blueberry Farms & Blueberry Plants Nursery are located just about 2 miles from Route 30 (White Horse Pike) in Hammonton, New Jersey. We are only about 25 mins west of Atlantic City and just a down the road from the historic Batsto Village on Nesco Road (Rt 542). Go to our NJ blueberry farms website for directions: www.DiMeoFarms.com or CALL NOW (609) 561-5905 to get more details. DiMeo Farms sells better tasting Non-GMO, NATURALLY GROWN, Heirloom blueberries. You can buy blueberry plants or large mature blueberry bushes for sale blueberries farmer-direct from our New Jersey blueberry farms and blueberry bushes nursery in Hammonton, New Jersey. We greatly appreciate your business. Thank you.",Hand washing station(s);Flush toilets;Picnic areas without tables;Picnic areas with tables;Pack lunch to enjoy kayaking in the South Jersey Pine Barrens and then have a little picnic along the Hammonton Creek after you pick blueberries.;,1,1,1,1,1,Pack lunch to enjoy kayaking in the South Jersey Pine Barrens and then have a little picnic along the Hammonton Creek after you pick blueberries.,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Personal Checks;Please call DiMeo Farms first to discuss our Jersey Fresh blueberries or blueberry plants pricing.;,0,0,0,1,0,0,0,1,,Please call DiMeo Farms first to discuss our Jersey Fresh blueberries or blueberry plants pricing.,,0,0,0,0,,
700493,2015-03-24 11:46:02,Didier Farms,"16678 West Aptakisic Road, Prairie View-Lincolnshire, Illinois 60069",,,,,,,,,,,,,,,,,,,,,,-87.961392,42.182538,Northeast corner of Buffalo Grove Rd and Aptakisic Rd. Or 3 miles west of Rt 21 on Aptakisic Rd. Or 3 miles east of Rt 83 on Aptakisic Rd.,Hand washing station(s);Picnic areas with tables;,1,0,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,,0,0,0,0,,
700494,2014-09-14 15:21:40,Devon Point Farm,"54 Joy Road, Woodstock, Connecticut 6281",,,,,,,,,,,,,,,,,,,,,,-71.986364,41.955761,"Just off Rt. 169 in Woodstock, CT",,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700495,2014-11-13 11:35:40,McGarrah Farms,"14816 Miser Road, Pea Ridge, Arkansas 72751",,,,,,,,,,,,,,,,,,,,,,-94.078458,36.4491077,,Picnic areas without tables;Picnic areas with tables;,0,0,1,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,SNAP;,0,1,0,0,,
700496,2014-07-30 16:37:40,High Altitude Rhubarb--Organic Farm & Nursery,"7225 Wildridge Road, Black Forest, Colorado 80908",,,,,,,,,,,,,,,,,,,,,,-104.69274,39.039318,"Between Colorado Springs and Denver on the Palmer Divide.  1 hour from downtown Denver, 30 minutes from downtown Colorado Springs.  About 9 miles east of Hwy 25 and Interquest, 8 miles north of Woodman and Black Forest Rd.  Set your gps to 7275 Wildridge Rd. Colorado Springs, CO 80908",Picnic areas without tables;Picnic areas with tables;,0,0,1,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700497,2014-07-26 19:42:03,Dempsey Farms UPick,"1576 Sea Island Parkway , Saint Helena Island, South Carolina 29920",,,,,,,,,,,,,,,,,,,,,,-80.509848,32.412935,Highway 21 south 11 miles out of Beaufort,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,,
700498,2014-07-26 18:02:37,Black Star Farms,"10844 E Revold Road, Suttons Bay, Michigan 49682",,,,,,,,,,,,,,,,,,,,,,-85.637741,44.940501,3 miles south of the Village of Suttons Bay just off of M-22 on Revold Rd.,Flush toilets;Picnic areas with tables;,0,1,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700499,2014-09-17 00:14:56,Whispering Springs Greenhouse,"12647 SW 104th Street, Mustang, Oklahoma 73064",,,,,,,,,,,,,,,,,,,,,,-97.754910,35.363025,Located on sw.104th st. Between czech hall rd.and cemetary rd.,Hand washing station(s);Flush toilets;,1,1,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700500,2014-07-29 15:52:13,Ruby-Farm,"1057 County Road 2732, Alto, Texas 75925",,,,,,,,,,,,,,,,,,,,,,-94.991578,31.5267890,"From Wells Texas, Go North 2 miles on US Hwy 69, Go Left 1 mile on FM 1911, Go Right .5 mile on CR 2727, Go Left .2 mile on CR 2732.  Farm is on left.",Hand washing station(s);Flush toilets;Picnic areas without tables;,1,1,1,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700501,2014-08-27 07:33:27,Woodman Hill Orchard,"175 Plank Road, Vergennes, Vermont 05491",,,,,,,,,,,,,,,,,,,,,,-73.231842,44.1632800,"Rt 7,  mile south of Vergennes, to Plank Road - Orchard is behind house, 600 ft on left from Rt 7",Hand washing station(s);Flush toilets;Picnic areas with tables;,1,1,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700502,2014-07-26 19:32:52,Eastview Blueberry Farm Inc.,"4983 Ferndale Road, Ferndale, Washington 98248",,,,,,,,,,,,,,,,,,,,,,-122.59699,48.822144,"I-5 exit 260, east to Ferndale Rd., NW corner of Ferndale Rd and Slater Rd.",Hand washing station(s);Flush toilets;,1,1,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700503,2014-08-02 19:58:23,Fowler Farms Fresh Produce,"669 Wright Road, Tabor City, North Carolina 28463",,,,,,,,,,,,,,,,,,,,,,-78.808493,34.0945770,"On Wright Road, approximately 5 1/2 miles east of Tabor City, North Carolina.",,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700504,2014-07-30 21:45:57,Summerset & Farm Dale's Nursery,"3450 Baseline Ave, Santa Ynez, California 93460",,,,,,,,,,,,,,,,,,,,,,-120.08107,34.633692,Hwy 154 at Edison & Baseline Santa Ynez,Hand washing station(s);Flush toilets;Picnic areas without tables;Picnic areas with tables;,1,1,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,Nursery accepts Credit Cards Farm Cash only,,0,0,0,0,,
700505,2014-08-04 11:43:05,Wegners Tree Farm,"19600 Cardinal Drive, Grand Rapids, Minnesota 55744",,,,,,,,,,,,,,,,,,,,,,-93.399751,47.156081,From Grand Rapids go 8 mi. East on US highway#2.Turn Right at the Blackberry store. Follow Dove Lane 1/2 MI to Cardinal Dr. Turn left and go 1 1/2 mi to 19600 Cardinal Dr. We are the 2nd tree farm on Cardinal dr.,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700506,2014-09-16 11:39:21,"Scott River Ranch, LLC","1138 East Callahan Road, Etna, California 96027",,,,,,,,,,,,,,,,,,,,,,-122.84215,41.441142,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,,
700507,2015-07-14 12:03:16,Perfect Christmas Tree Farm,"999 H\'way 22, Phillipsburg, New Jersey 08865",,,,,,,,,,,,,,,,,,,,,,-75.161847,40.6967860,"Take I-78 to exit 3. Turn toward Phillipsburg. Continue onto H\'way 22 for 2.4 miles. The farm is tucked away from the congestion of busy H\'way 22 but has a convenient entrance and parking at 999 H\'way 22, Lopatcong Township, Phillipsburg, NJ. Look for the large Perfect Christmas Tree Farm sign in the westbound lane. Were open daily from 10 AM to 8 PM except on Sunday when we close at 6:00 p.m. If you want to cut your own tree, youll need to get here by 4:00 p.m.",,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700508,2014-08-14 18:36:28,Mandujano Brothers,"FM 1776 And Watermelon Row, Coyanosa, Texas 79730",,,,,,,,,,,,,,,,,,,,,,-103.06756,31.263145,"1.5 mile north of Coyanosa, TX",Hand washing station(s);Flush toilets;Picnic areas with tables;,1,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;,0,0,1,0,0,0,0,0,,,,0,0,0,0,,
700509,2019-10-23 13:46:23,Messicks Farm Market,"6025 Catlett Road, Bealeton, Virginia 22712",,,,,,,,,,,,,,,,,,,,,,-77.750604,38.594749,1 mile north from the intersection of route 17 and route 28. Route 28 is Catlett Road.,Flush toilets;Picnic areas without tables;Picnic areas with tables;,0,1,1,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,SNAP;,0,1,0,0,,
700510,2014-09-30 21:57:49,Covered Bridge Farms/Shimandle Grapes,"1517 Lafevre Road, Geneva, Ohio 44041",,,,,,,,,,,,,,,,,,,,,,-80.958817,41.765378,1st road west of Ferrante winery.,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700511,2015-03-23 21:11:38,Bonnybrook Farms,"3779 State Route 132, Clarksville, Ohio 45113",,,,,,,,,,,,,,,,,,,,,,-84.019575,39.367811,www.BonnybrookFarms.com click on directions,Hand washing station(s);Picnic areas with tables;,1,0,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700512,2014-08-26 10:29:14,R.A.M. Farms Inc. Pumpkin Patch & Corn Maze,"716 N. Daubenberger Rd, Turlock, California 95380",,,,,,,,,,,,,,,,,,,,,,-120.81445,37.4992530,"Located on the East edge of town, down the street from Turlock High, where Canal Drive dead ends into Daubenberger.",Hand washing station(s);Flush toilets;Picnic areas without tables;Picnic areas with tables;,1,1,1,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,,0,0,0,0,,
700513,2014-08-14 12:32:43,RoseMartin Farms,"960 Whitefield Road (route 142), Dalton, New Hampshire 3598",,,,,,,,,,,,,,,,,,,,,,-71.694809,44.4158924,,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;,0,0,1,0,0,0,0,0,,,,0,0,0,0,,
700514,2014-07-29 11:51:11,Clarks Berry Farm,"8905 West 350 South, North Vernon, Indiana 47265",,,,,,,,,,,,,,,,,,,,,,-85.776069,38.9290890,US 50 to 900 west turn south go 3 miles turn east on 350 south first driveway.,Hand washing station(s);,1,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700515,2014-07-28 09:49:13,Timberlea Farm,"705 SW Ringgold Street, Boone, Iowa 50036",,,,,,,,,,,,,,,,,,,,,,-93.918501,42.050524,,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700516,2014-07-30 21:27:22,Country Lane Farm,"351 Kearney Road, New Market, Tennessee 37820",,,,,,,,,,,,,,,,,,,,,,-83.535384,36.067779,"I-40 to exit 417.  North on Hwy 92 West to Hinchey Hollow Road, West on Hinchey Hollow Road to Kearney road (5 miles)on right.  Country Lane Farm about one mile on right.",,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700517,2014-10-28 16:21:57,Circle B Farms,"287 E Presque Isle Rd, Caribou, Maine 04736",,,,,,,,,,,,,,,,,,,,,,-67.989111,46.834200,On Rt 205 1.5 miles south of Rt 161,Hand washing station(s);Flush toilets;Picnic areas with tables;,1,1,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700518,2015-04-20 11:16:34,Millers Berry Farm,"11425 Street Highway KK, Marshfield, Missouri 65706",,,,,,,,,,,,,,,,,,,,,,-92.927052,37.294758,"From Marshfield, Mo, south on A Hwy 1.5 miles to right on KK Hwy.  Farm is 2 miles on the right. Look for a large red Millers Berry Farm sign.",Hand washing station(s);Flush toilets;Picnic areas with tables;,1,1,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,,
700519,2014-09-16 11:38:10,Ruffwing Farms,"2942 Elder Road Ne, Lancaster, Ohio 43130",,,,,,,,,,,,,,,,,,,,,,-82.489922,39.763103,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,,
700520,2014-11-13 11:07:19,Von Thuns Country Farm Market,"519 Ridge Road (Route 522), Monmouth Junction, New Jersey 08852",,,,,,,,,,,,,,,,,,,,,,-74.529965,40.379488,From New Brunswick area:Take Route 130 south. Just beyond the Toyota dealership there is a Dayton/Jamesburg exit. Take this exit. Bear right at the ramp bottom. At the traffic light go straight through. The farm is about 1 mile up on the left.,Picnic areas with tables;,0,0,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,SNAP;,0,1,0,0,,
700521,2014-07-26 21:42:15,LE Farms LLC,"2763 Caniehead Rd, Campbellton, Florida 32416",,,,,,,,,,,,,,,,,,,,,,-85.365221,30.9599602,"About one mile east of Campbellton.  Look for Bowden Hill Road. Turn left, then right onto Caniehead.",Hand washing station(s);Flush toilets;,1,1,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700522,2014-07-28 21:51:48,Cheney Family Farm,"144 Mansfield Rd, Harwinton, Connecticut 06791",,,,,,,,,,,,,,,,,,,,,,-73.100964,41.745224,2 miles off of Exit 42 from route 8.  About 3 mile from the route 4 118 spilt.,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700523,2014-09-30 21:37:50,Harris Orchards,"18600 N Ripon Rd, Ripon, California 95366",,,,,,,,,,,,,,,,,,,,,,-121.12476,37.791711,"3/4 miles south of Highway 120,(between Manteca and Escalon, Ca.) on North Ripon Road.",Picnic areas without tables;,0,0,1,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;,0,0,1,0,0,0,0,0,,,,0,0,0,0,,
700524,2014-07-26 19:51:20,Heavenly Hill Farm,"18375 State Rd, North Royalton, Ohio 44133",,,,,,,,,,,,,,,,,,,,,,-81.716075,41.2879379,10 minutes off highways interstate 77 to route 82 West turn left on State rd.1 mile on left. interstate 71 to route 82 East turn right on State rd 1 mile on left,Picnic areas with tables;,0,0,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Commerical Checks/Accounts;Debit card/Credit card;school or corporate checks;,0,0,1,0,1,1,0,1,,school or corporate checks,,0,0,0,0,,
700525,2014-07-28 17:52:02,"Goshen Farm, LLC","Kuna Rd/cloverdale Area, Kuna, Idaho 83634",,,,,,,,,,,,,,,,,,,,,,-116.42012,43.4918307,Kuna Rd/Cloverdale,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;,0,0,1,0,0,0,0,0,,,,0,0,0,0,,
700526,2014-08-19 16:38:23,Springs Farm,"1010 Springfield Parkway, Fort Mill, South Carolina 29716",,,,,,,,,,,,,,,,,,,,,,-80.914580,35.0404714,Take exit 88 from I-77 and turn left (turn right if coming from south. Go through the 5th stoplight and the Springs Farm Market is on your left.,Hand washing station(s);Flush toilets;Picnic areas with tables;,1,1,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700527,2014-10-20 14:47:37,Buttermilk Creek Farm,"1905 Gwyn Road, Burlington, North Carolina 27217",,,,,,,,,,,,,,,,,,,,,,-79.461680,36.2079770,"Located approximately 12 miles from I-40 north of Burlington. Take University Drive, Exit 140 off of Interstate 40/85, Continue on Cook Rd. which becomes University Drive., turn left onto Shallowford Church Rd. (it will be called Williamson Ave. to the right), turn left onto Hwy 87 north, turn right onto Altamahaw Union Ridge Rd, (you are following the signs to \""Ace Speedway\""), turn left onto Altamahaw Church St. (the post office will be on your right), turn left onto Altamahaw Race Track Rd., turn right onto Gwyn Rd., after approximately 2.25 miles you will see the patch on your left.",Hand washing station(s);,1,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700528,2014-09-04 11:51:23,Burjans Pumpkin Festival,"524 Old York Rd, Flemington, New Jersey 8822",,,,,,,,,,,,,,,,,,,,,,-74.789310,40.5259905,Old York Road behind the Hess Gas Station on 202 North,Picnic areas with tables;,0,0,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;,0,0,1,0,0,0,0,0,,,,0,0,0,0,,
700529,2014-10-12 19:42:10,Burgeson Family Farm,"9911 Quail Hill Drive, Newcastle, California 95658",,,,,,,,,,,,,,,,,,,,,,-121.11492,38.8688000,1 mile from highway 80 at the Newcastle exit. Newcastle Road to Glenview to Quail Hill Drive.,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,,0,0,0,0,,
