listing_id,update_time,listing_name,location_address,orgnization,orgnization_1,orgnization_2,orgnization_3,orgnization_4,orgnization_888,orgnization_1_desc,orgnization_2_desc,orgnization_3_desc,orgnization_4_desc,orgnization_other_desc,diversegroup,diversegroup_1,diversegroup_2,diversegroup_3,diversegroup_4,diversegroup_5,diversegroup_6,diversegroup_888,diversegroup_other_desc,establish_year,legal_status,listing_desc,location_x,location_y,location_desc,season_month_start,season_month_end,season_month,season_month_1,season_month_2,season_month_3,season_month_4,season_month_5,season_month_6,season_month_7,season_month_8,season_month_9,season_month_10,season_month_11,season_month_12,products,products_1,products_2,products_3,products_5,products_6,products_8,products_9,products_10,products_11,products_12,products_13,products_14,products_15,products_16,products_17,products_18,products_19,products_21,products_22,products_23,products_25,products_26,products_27,products_28,products_29,products_30,products_888,products_otherdesc,productslocality_fruits,productslocality_vegetables,productslocality_bakedgoods,productslocality_canfood,productslocality_coffee,productslocality_flowers,productslocality_dairyproducts,productslocality_beans,productslocality_eggs,productslocality_seafood,productslocality_herbs,productslocality_grains,productslocality_greenproducts,productslocality_honey,productslocality_juices,productslocality_mapleproducts,productslocality_mushrooms,productslocality_nuts,productslocality_petfood,productslocality_meat,productslocality_redmeat,productslocality_soap,productslocality_tofu,productslocality_trees,productslocality_wildproducts,productslocality_wine,productslocality_other,service_procurement,service_procurement_1,service_procurement_2,service_procurement_888,service_procurement_other_desc,service_opservice,service_opservice_1,service_opservice_2,service_opservice_3,service_opservice_4,service_opservice_5,service_opservice_6,service_opservice_7,service_opservice_8,service_opservice_9,service_opservice_10,service_opservice_11,service_opservice_12,service_opservice_13,service_opservice_11_desc,service_opservice_12_desc,service_opservice_13_desc,service_producer,service_producer_1,service_producer_2,service_producer_3,service_producer_4,service_producer_5,service_producer_6,service_producer_7,service_producer_8,service_producer_9,service_producer_10,service_producer_11,service_producer_12,service_producer_10_desc,service_producer_11_desc,service_producer_12_desc,service_community,service_community_1,service_community_5,service_community_6,service_community_7,service_community_8,service_community_9,service_community_10,service_community_11,service_community_12,service_community_13,service_community_14,service_community_15,service_community_16,service_community_14_desc,service_community_15_desc,service_community_16_desc,specialproductionmethods,specialproductionmethods_1,specialproductionmethods_2,specialproductionmethods_3,specialproductionmethods_4,specialproductionmethods_5,specialproductionmethods_6,specialproductionmethods_7,specialproductionmethods_8,specialproductionmethods_9,specialproductionmethods_10,specialproductionmethods_11,specialproductionmethods_12,specialproductionmethods_13,specialproductionmethods_14,specialproductionmethods_15,specialproductionmethods_16,specialproductionmethods_888,specialproductionmethods_other_desc,specialproductionmethods_gap_certify_entity,saleschannel_wholesale,saleschannel_wholesale_1,saleschannel_wholesale_2,saleschannel_wholesale_3,saleschannel_wholesale_4,saleschannel_wholesale_5,saleschannel_wholesale_6,saleschannel_wholesale_7,saleschannel_wholesale_8,saleschannel_wholesale_9,saleschannel_wholesale_10,saleschannel_wholesale_11,saleschannel_wholesale_12,saleschannel_wholesale_13,saleschannel_wholesale_14,saleschannel_wholesale_15,saleschannel_wholesale_16,saleschannel_wholesale_17,saleschannel_wholesale_15_desc,saleschannel_wholesale_16_desc,saleschannel_wholesale_17_desc,saleschannel_retail,saleschannel_retail_1,saleschannel_retail_2,saleschannel_retail_3,saleschannel_retail_4,saleschannel_retail_5,saleschannel_retail_6,saleschannel_retail_7,saleschannel_retail_8,saleschannel_retail_9,saleschannel_retail_10,saleschannel_retail_8_desc,saleschannel_retail_9_desc,saleschannel_retail_10_desc,acceptedpayment,acceptedpayment_1,acceptedpayment_2,acceptedpayment_3,acceptedpayment_4,acceptedpayment_5,acceptedpayment_6,acceptedpayment_7,acceptedpayment_888,acceptedpayment_7_desc,acceptedpayment_other_desc,FNAP,FNAP_1,FNAP_2,FNAP_3,FNAP_888,FNAP_3_desc,FNAP_other_desc
500116,2017-05-02 14:37:34,"Gourmet Gorilla, Inc","1200 West Cermak, 2nd floor, Chicago, Illinois 60608",,,,,,,,,,,,,,,,,,,,,2010,S Corp;,,-87.656726,41.8537887,Intersection of Racine and Cermak,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Poultry/fowl meat and products;Red/other non-poultry meat and products;Tofu/non-animal protein;,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,,,,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,,,,,,,,Exclusively non-local;,Exclusively non-local;,,Exclusively non-local;,,,,,Take ownership of the product;,1,0,0,,Aggregation;Distribution;Shared use kitchen;Packaging/Repackaging;Product storage;Canning;Freezing;,1,0,1,0,1,1,1,1,1,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Business management services/guidance;Paid consulting;Food safety/GAP Training;Transportation services;Co packing;,1,1,0,0,1,1,1,0,1,1,0,0,Co packing,,,Paid employment opportunities for youth;Nutrition/cooking education;Meal preparation;Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,1,1,1,0,0,0,0,1,1,1,0,0,0,,,,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";Good Agricultural Practices (GAP)-Certified;Good Handling Practices (GHP)-Certified;No antibiotics;No hormones;Integrated pest management;Grass Fed;Pasture-raised/free-range animals;Humane treatment of animals;Fair labor practices, living wage, fair trade, etc.;",1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,,Non-USDA certifying entity;,Large supermarkets/supercenters;Small independent grocery stores;Distributors;Pre-K food service;K-12 school food service;Colleges/Universities;Hospitals;Senior care facilities;Government/corporate cafeterias;,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,,,,On-line store;Mobile retail units/food trucks;,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,
500117,2017-05-02 14:49:56,Mandela MarketPlace,"1364 7th Street, Oakland, California 94607",,,,,,,,,,,,,,,,,,,,,2004,Non-Profit;,,-122.29252,37.8049685,"West Oakland, across from West Oakland BART station",2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Cut flowers;Herbs;Grains/flour;Honey;Nuts;,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,Exclusively non-local;,Exclusively local;,Exclusively local;,Exclusively non-local;,,Exclusively local;,,,,,Exclusively local;,Exclusively non-local;,,Exclusively non-local;,,,,Exclusively non-local;,,,,,,,,,,Take ownership of the product;Sell on a consignment basis;,1,1,0,,Aggregation;Distribution;Packaging/Repackaging;Product storage;,1,0,1,0,0,1,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Production/post-harvest handling training;Business management services/guidance;Food safety/GAP Training;Transportation services;Harvest to market loans;,1,1,0,1,1,0,1,0,1,1,0,0,Harvest to market loans,,,Paid employment opportunities for youth;Nutrition/cooking education;Health screenings;Operating a mobile market;Subsidized farm shares;Education programs for institutions;Community awareness programs;,1,1,0,1,0,1,1,1,1,0,0,0,0,,,,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";Good Agricultural Practices (GAP)-Certified;Integrated pest management;",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,"Small independent grocery stores;Corner stores, bodegas;Food retail cooperatives;Restaurants;Caterers/bakeries;",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,Mobile retail units/food trucks;Farm stands;,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,
500118,2017-05-02 14:52:56,Sankofa Fresh Stop Market,"5029 St Claude Ave, New Orleans, Louisiana 70117",,,,,,,,,,,,,,,,,,,,,2014,Non-Profit;,,-90.021416,29.9627934,"open air market on major throughfare in Lower Ninth Ward of New Orleans, adjacent to St Claude bridge",2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Cut flowers;Eggs;Fish/seafood;Herbs;Honey;Juices/non-alcoholic ciders;,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,Exclusively non-local;,Exclusively non-local;,Exclusively local;,,,Exclusively local;,,,Exclusively local;,Exclusively local;,Exclusively local;,,,Exclusively local;,Exclusively local;,,,,,,,,,,,,,Take ownership of the product;,1,0,0,,Packaging/Repackaging;,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Production/post-harvest handling training;Business management services/guidance;Food safety/GAP Training;,1,1,0,1,1,0,1,0,0,0,0,0,,,,Paid employment opportunities for youth;Nutrition/cooking education;Health screenings;Operating a mobile market;Education programs for institutions;,1,1,0,1,0,1,0,1,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Food hub's own retail storefront;Mobile retail units/food trucks;Farm stands;,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,WIC;SNAP;,1,1,0,0,,
500119,2017-05-02 15:10:08,Adaptations Inc,"79-7500 Mamalahoa Hwy, Unit 1, Kealakekua, Hawaii 96750",,,,,,,,,,,,,,,,,,,,,1993,S Corp;,,-155.92365,19.525784,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Honey;Mushrooms;Nuts;,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,,Exclusively local;,,,Exclusively local;,,,Exclusively local;,Exclusively local;,,,,,,,,,,Take ownership of the product;,1,0,0,,Aggregation;Production;Distribution;Brokering;,1,1,1,1,0,0,0,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Production/post-harvest handling training;Transportation services;packaging supplies at cost;,1,1,0,1,0,0,0,0,1,1,0,0,packaging supplies at cost,,,Food donations to local food pantries/banks;,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,"Organic (USDA Certified);Non-Certified, but Practicing Organic;GAP plan;",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GAP plan,,"Large supermarkets/supercenters;Small independent grocery stores;Corner stores, bodegas;Restaurants;Caterers/bakeries;Distributors;Food processors;K-12 school food service;Colleges/Universities;",1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,,,,On-line store;CSA shares;,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,
500121,2017-05-02 16:15:09,Farmers To You,"446 Industrial Lane, Barre, Vermont 05641",,,,,,,,,,,,,,,,,,,,,2011,LLC;,,-72.559541,44.2121027,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Tofu/non-animal protein;,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively non-local;,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,,,,,Take ownership of the product;,1,0,0,,Aggregation;,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Business management services/guidance;Transportation services;,1,1,0,0,1,0,0,0,1,0,0,0,,,,Nutrition/cooking education;Operating a mobile market;Subsidized farm shares;Community awareness programs;Food donations to local food pantries/banks;,0,1,0,0,0,1,1,0,1,1,0,0,0,,,,"Organic (USDA Certified);Good Agricultural Practices (GAP)-Certified;No hormones;Integrated pest management;Grass Fed;Pasture-raised/free-range animals;Fair labor practices, living wage, fair trade, etc.;",1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Direct to consumer,,,On Line diorect to comsumers - delivered weekly;,0,0,0,0,0,0,0,1,0,0,On Line diorect to comsumers - delivered weekly,,,,,,,,,,,,,,SNAP;,0,1,0,0,,
500122,2017-05-02 16:32:17,"Ohio Valley Food Connection, LLC","517 W 7th St, Newport, Kentucky 41071",,,,,,,,,,,,,,,,,,,,,2015,LLC;,,-84.501694,39.0860574,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Pet food;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,,Exclusively local;,Exclusively local;,,,Exclusively local;,,,Sell on a consignment basis;,0,1,0,,Aggregation;Distribution;Brokering;Packaging/Repackaging;Product storage;,1,0,1,1,0,1,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Production/post-harvest handling training;Food safety/GAP Training;Transportation services;,1,1,0,1,0,0,1,0,1,0,0,0,,,,Nutrition/cooking education;,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Small independent grocery stores;Corner stores, bodegas;Food retail cooperatives;Restaurants;Caterers/bakeries;Distributors;Food processors;K-12 school food service;Colleges/Universities;Senior care facilities;",0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,,,,On-line store;,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,
500123,2017-05-03 09:55:54,Red Tomato,"76 Everett Skinner Rd, Plainville, Massachusetts 02762",,,,,,,,,,,,,,,,,,,,,1997,Non-Profit;,,-71.325861,42.0185892,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,,,,,,,,,,,,,,,,,,,,,,,,,,Take ownership of the product;,1,0,0,,Aggregation;Brokering;Branding/packaging design;Collaboration with scientists and growers to design production growing protocol for advanced IPM practies;,1,0,0,1,0,0,0,0,0,0,1,1,0,Branding/packaging design,Collaboration with scientists and growers to design production growing protocol for advanced IPM practies,,Marketing/promotional services;Branding/labeling products;Liability insurance;Transportation services;,1,1,0,0,0,0,0,1,1,0,0,0,,,,"Education programs for institutions;Community awareness programs;public speaking, paid and un-paid consulting for food hubs and farmer cooperatives.;",0,0,0,0,0,0,0,1,1,0,1,0,0,"public speaking, paid and un-paid consulting for food hubs and farmer cooperatives.",,,Organic (USDA Certified);Good Agricultural Practices (GAP)-Certified;Integrated pest management;,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,Non-USDA certifying entity;,Large supermarkets/supercenters;Small independent grocery stores;Food retail cooperatives;Distributors;Colleges/Universities;,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,
500124,2017-05-03 10:09:59,From the Farmer,", Beltsville, Maryland 20705",,,,,,,,,,,,,,,,,,,,,2011,LLC;,,-76.907473,39.0348317,Warehouse in Sunnyside Industrial Park,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Tofu/non-animal protein;Wild harvested forest products;,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,,Exclusively non-local;,Exclusively non-local;,Exclusively local;,Exclusively non-local;,Exclusively non-local;,,Exclusively non-local;,Exclusively non-local;,Exclusively local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,,Exclusively non-local;,,Exclusively local;,Exclusively local;,Exclusively non-local;,,Exclusively local;,Exclusively local;,,Exclusively non-local;,,Exclusively non-local;,,,Take ownership of the product;,1,0,0,,Distribution;Packaging/Repackaging;,0,0,1,0,0,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,Nutrition/cooking education;Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,0,1,0,0,0,0,0,1,1,1,0,0,0,,,,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";Good Handling Practices (GHP)-Certified;No antibiotics;No hormones;Integrated pest management;Grass Fed;Pasture-raised/free-range animals;",1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,,,Restaurants;Food processors;,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,On-line store;CSA shares;,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,
500125,2017-05-03 10:50:19,Community Farm Institute,"168 Hummock Pond Road, Nantucket, Massachusetts 02554",,,,,,,,,,,,,,,,,,,,,2015,Non-Profit;,,-70.135336,41.2632494,"168 Hummock Pond Road, opposite \""167\"" fish store.",2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh vegetables;Eggs;Fish/seafood;Herbs;,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Exclusively local;,,,,,,,Exclusively local;,Exclusively local;,Exclusively local;,,,,,,,,,,,,,,,,,small farm delivery service to restaurants;,0,0,1,small farm delivery service to restaurants,Aggregation;Production;Distribution;Product storage;,1,1,1,0,0,0,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Demonstration/Incubator farm;Production/post-harvest handling training;Business management services/guidance;Food safety/GAP Training;Transportation services;,1,1,1,1,1,0,1,0,1,0,0,0,,,,Nutrition/cooking education;Operating a mobile market;Community awareness programs;Food donations to local food pantries/banks;,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,"Organic (USDA Certified);Non-Certified, but Practicing Organic;No antibiotics;Integrated pest management;Pasture-raised/free-range animals;Sustainable growing practices;",1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,Sustainable growing practices,USDA certifying entity;,Restaurants;Caterers/bakeries;Food processors;,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,,,,CSA shares;Farmers markets;Farm stands;SourceWhatsGood app;,0,0,0,1,1,0,1,1,0,0,SourceWhatsGood app,,,,,,,,,,,,,,WIC;SNAP;,1,1,0,0,,
500126,2017-05-03 14:18:26,"This Old Farm, Inc.","9572 W County Road 650 S , Colfax, Indiana 46035",,,,,,,,,,,,,,,,,,,,,2013,S Corp;,,-86.685933,40.1937786,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Grains/flour;Honey;Maple products;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,,,Exclusively local;,,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,,,,,Exclusively local;,,Exclusively local;,,,,Exclusively local;,Exclusively local;,Exclusively local;,,,,,,Take ownership of the product;,1,0,0,,Aggregation;Production;Distribution;Packaging/Repackaging;Product storage;Freezing;Cutting;,1,1,1,0,0,1,1,0,1,1,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Business management services/guidance;Paid consulting;Transportation services;,1,1,0,0,1,1,0,0,1,0,0,0,,,,Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,0,0,0,0,0,0,0,1,1,1,0,0,0,,,,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Good Agricultural Practices (GAP)-Certified;No antibiotics;Grass Fed;Pasture-raised/free-range animals;",1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,,Non-USDA certifying entity;,Small independent grocery stores;Food retail cooperatives;Restaurants;Caterers/bakeries;Distributors;K-12 school food service;Colleges/Universities;,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,,,,On-line store;Food hub's own retail storefront;CSA shares;,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,
500127,2017-05-08 11:05:45,Shared Ground Farmers' Cooperative,"804 Margret St, St. Paul, Minnesota 55106",,,,,,,,,,,,,,,,,,,,,2014,Producer Cooperative;,,-93.066706,44.9610393,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh vegetables;Herbs;Mushrooms;,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Exclusively local;,,,,,,,,,Exclusively local;,,,,,,Exclusively local;,,,,,,,,,,,Take ownership of the product;,1,0,0,,Aggregation;Distribution;Product storage;,1,0,1,0,0,0,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Business management services/guidance;Cooperative leadership training;,1,1,0,0,1,0,0,0,0,1,0,0,Cooperative leadership training,,,Nutrition/cooking education;Food donations to local food pantries/banks;,0,1,0,0,0,0,0,0,0,1,0,0,0,,,,"Non-Certified, but Practicing Organic;",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Large supermarkets/supercenters;Small independent grocery stores;Corner stores, bodegas;Food retail cooperatives;Restaurants;Caterers/bakeries;Distributors;Food processors;K-12 school food service;",1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,,,CSA shares;,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,
500128,2017-05-09 12:37:08,Eastern Carolina Organics,"2210 E. Pettigrew Street,  Suite A, Durham, North Carolina 27703",,,,,,,,,,,,,,,,,,,,,2004,LLC;,,-78.87784,35.97855,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh vegetables;Canned or preserved fruits/vegetables;Dairy products;Grains/flour;Honey;Mushrooms;,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Exclusively local;,,Exclusively local;,,,Exclusively local;,,,,,Exclusively local;,,Exclusively local;,,,Exclusively local;,,,,,,,,,,,Take ownership of the product;,1,0,0,,Distribution;Product storage;,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Production/post-harvest handling training;Business management services/guidance;Paid consulting;Food safety/GAP Training;,1,1,0,1,1,1,1,0,0,0,0,0,,,,Nutrition/cooking education;Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,0,1,0,0,0,0,0,1,1,1,0,0,0,,,,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";Good Agricultural Practices (GAP)-Certified;",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,Non-USDA certifying entity;,"Large supermarkets/supercenters;Small independent grocery stores;Corner stores, bodegas;Food retail cooperatives;Restaurants;Caterers/bakeries;Distributors;Food processors;Pre-K food service;K-12 school food service;Colleges/Universities;Hospitals;Senior care facilities;Government/corporate cafeterias;",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,On-line store;Food hub's own retail storefront;,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,
500129,2017-05-10 17:57:05,Healthy Food Hub,"2423 E. 75th Street, Chicago, Illinois 60649",,,,,,,,,,,,,,,,,,,,,2009,Non-Profit;,,-87.565514,41.7588303,Located on southwest corner of intersection at 75th Street and Phillips Avenue,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Tofu/non-animal protein;,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,,Exclusively non-local;,Exclusively non-local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively non-local;,Exclusively local;,,Exclusively non-local;,Exclusively non-local;,,Exclusively local;,Exclusively local;,,Exclusively non-local;,Exclusively non-local;,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively non-local;,,,,,Take ownership of the product;,1,0,0,,Aggregation;Production;Distribution;Shared use kitchen;Packaging/Repackaging;Product storage;Canning;Freezing;Cutting;,1,1,1,0,1,1,1,1,1,1,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Demonstration/Incubator farm;Production/post-harvest handling training;Business management services/guidance;Food safety/GAP Training;Transportation services;,1,1,1,1,1,0,1,0,1,0,0,0,,,,Paid employment opportunities for youth;Nutrition/cooking education;Meal preparation;Health screenings;Operating a mobile market;Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,1,1,1,1,0,1,0,1,1,1,0,0,0,,,,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";Good Agricultural Practices (GAP)-Certified;Good Handling Practices (GHP)-Certified;No antibiotics;Grass Fed;Pasture-raised/free-range animals;",1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,,USDA certifying entity;,"Small independent grocery stores;Corner stores, bodegas;Food retail cooperatives;Restaurants;Caterers/bakeries;Food processors;Hospitals;Senior care facilities;Government/corporate cafeterias;",0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,,,,Buying clubs;On-line store;Food hub's own retail storefront;CSA shares;Farmers markets;Mobile retail units/food trucks;Farm stands;,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,
