listing_id,update_time,listing_name,location_address,orgnization,orgnization_1,orgnization_2,orgnization_3,orgnization_4,orgnization_888,orgnization_1_desc,orgnization_2_desc,orgnization_3_desc,orgnization_4_desc,orgnization_other_desc,diversegroup,diversegroup_1,diversegroup_2,diversegroup_3,diversegroup_4,diversegroup_5,diversegroup_6,diversegroup_888,diversegroup_other_desc,listing_desc,location_x,location_y,location_desc,location_site,location_site_otherdesc,location_indoor,specialproductionmethods,specialproductionmethods_1,specialproductionmethods_2,specialproductionmethods_3,specialproductionmethods_4,specialproductionmethods_5,specialproductionmethods_6,specialproductionmethods_7,specialproductionmethods_8,specialproductionmethods_9,specialproductionmethods_10,specialproductionmethods_11,specialproductionmethods_12,specialproductionmethods_13,specialproductionmethods_14,specialproductionmethods_888,specialproductionmethods_other_desc,saleschannel_onlineorder,saleschannel_onlineorder_1,saleschannel_onlineorder_2,saleschannel_onlineorder_3,saleschannel_onlineorder_2_desc,saleschannel_onlineorder_3_desc,saleschannel_onlineorder_other_desc,saleschannel_phoneorder,saleschannel_csaorder,saleschannel_csaorder_1,saleschannel_csaorder_2,saleschannel_csaorder_3,saleschannel_csaorder_1_desc,saleschannel_csaorder_2_desc,saleschannel_csaorder_3_desc,saleschannel_csa_vendor,saleschannel_csa_vendor_1,saleschannel_csa_vendor_2,saleschannel_deliverymethod,saleschannel_deliverymethod_1,saleschannel_deliverymethod_2,saleschannel_deliverymethod_3,saleschannel_deliverymethod_2_desc,acceptedpayment,acceptedpayment_1,acceptedpayment_2,acceptedpayment_3,acceptedpayment_4,acceptedpayment_5,acceptedpayment_6,acceptedpayment_7,acceptedpayment_888,acceptedpayment_7_desc,acceptedpayment_other_desc,FNAP,FNAP_1,FNAP_2,FNAP_3,FNAP_4,FNAP_5,FNAP_888,SNAP_option,SNAP_option_1,SNAP_option_2,FNAP_3_desc
300547,2021-01-21 12:36:35,Voluntown Farmers' Market,"195 Main Street, Voluntown, Connecticut 06384",,,,,,,,,,,,,,,,,,,,,,-71.865502,41.573913,Under the maples in front of the Voluntown Elementary School.,Educational institution;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;,1,0,0,1,1,0,,0,0,
300549,2021-01-20 14:50:54,Yardley Farmers Market,"Buttonwood Drive, Buttonwood Park, Yardley borough, Pennsylvania 19067",,,,,,,,,,,,,,,,,,,,,,-74.839997,40.240829,"Buttonwood Park is accessed off Main St. via Buttonwood Dr. next to Firehouse Cycles.  GPS to Firehouse Cycles or 25 S. Main St, Yardley, PA",Local government building grounds;,,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,
300550,2021-01-13 11:52:31,Vance County Regional Farmers Market,"210 Southpark Dr., Henderson, North Carolina 27536",,,,,,,,,,,,,,,,,,,,,,-78.424401,36.3378971,Off Beckford Drive behind the DaVita Dialysis Center,,Farmers Market building/facility,Entire time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,SNAP;Some/all market vendors will accept EBT through individual POS;;,0,1,0,0,0,0,Some/all market vendors will accept EBT through individual POS;,0,1,
300551,2021-01-12 10:43:58,Richmond Farmers Market - Summer Season (May-October),"47 N 6th St, Richmond, Indiana 47374",,,,,,,,,,,,,,,,,,,,,,-84.893377,39.829996,Across from Morrisson-Reeves Library in Jack Elstro Plaza,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,
300554,2021-06-14 13:04:46,Bremerton Community Farmers Market,"1400 Park Ave, Bremerton, Washington 98337",,,,,,,,,,,,,,,,,,,,,,-122.62886,47.574253,Evergreen Rotary Park,,City Park,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,
300561,2021-02-16 17:38:44,Guttenberg Farmers Market,"400 Block of South River Park Drive, Guttenberg, Iowa 52052",,,,,,,,,,,,,,,,,,,,,,-91.095446,42.782433,Located on the 400 block of South River Park Drive in the city park along the Mississippi River.,,City park,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Some/all market vendors will accept EBT through individual POS;;,1,1,0,1,1,0,Some/all market vendors will accept EBT through individual POS;,0,1,
300570,2021-01-05 17:33:52,Union Street Farmers Market @ Celebration Pointe,"4949 Celebration Pointe Ave, Gainesville , Florida 32608",,,,,,,,,,,,,,,,,,,,,,-82.395520,29.625490,in the promenade and on the green at Celebration Pointe.,,"Private business promenade and private street, open air.",No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,
300575,2020-08-06 11:50:08,FRESHFARM Dupont Market,"1624 20th St NW , Washington, District of Columbia 20009",,,,,,,,,,,,,,,,,,,,,,-77.044967,38.911806,20th Street NW between Massachusetts Avenue and Hillyer Place,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,
300581,2020-08-03 13:50:15,Celina's Friday Night Market,"142 N Ohio Street, Celina, Texas 75009",,,,,,,,,,,,,,,,,,,,,,-96.786984,33.3247511,Celina's Historic Square,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,
300582,2020-08-03 15:32:57,Beaumont Farmers' Market,", Beaumont Texas 77707",,,,,,,,,,,,,,,,,,,,,,-94.169203,30.067686,Located on College St. (HWY 90) between Langham and Dowlen under the basketball court at the Athletic Center.,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,
300585,2020-09-17 19:55:04,Silver City Farmers' Market Downtown,"901 N Pope ST, Silver City, New Mexico 88061",,,,,,,,,,,,,,,,,,,,,,-108.27618,32.774517,At the Corner of N Pope St and W College ave,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,
300586,2021-01-18 22:24:17,Indian Lake Community Farmers Market,"144 JOHN RUST RD, INDIAN LAKE, New York 12842",,,,,,,,,,,,,,,,,,,,,,-74.270529,43.782397,"Indian Lake Central School Lawn, Route 28",Educational institution;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,
300587,2020-09-10 22:49:10,Sedalia Area Farmers' Market,"2233 W 16th St, Sedalia, MO, Missouri 65301",,,,,,,,,,,,,,,,,,,,,,-93.255481,38.698011,The Sedalia Area Farmers' Market is located on the MO State Fairgrounds just inside the Centennial Gate on Hwy 65 and just across Hwy 65 from Kehde's BBQ.,Federal/state government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,SNAP;Accept EBT at a central location;;,0,1,0,0,0,0,Accept EBT at a central location;,1,0,
300588,2020-08-03 10:50:49,Hammond's Grandson's Produce,"7165 Ramsey Street, Fayetteville , North Carolina 28310",,,,,,,,,,,,,,,,,,,,,,-78.853162,35.1865196,Road side Stand,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,
300589,2021-01-06 10:11:44,Orange Community Farmers' Market,"525 Orange Center Road, Orange , Connecticut 06477",,,,,,,,,,,,,,,,,,,,,,-73.021058,41.2735586,At High Plains Community Center at the Orange Fairgrounds under the Pavilion,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;SNAP;Some/all market vendors will accept EBT through individual POS;;,1,1,0,1,0,0,Some/all market vendors will accept EBT through individual POS;,0,1,
300591,2021-01-05 10:45:45,Dodge County Farmer's Market,"5401 Courthouse Circle, Eastman, Georgia 31023",,,,,,,,,,,,,,,,,,,,,,-83.176305,32.200790,"Dodge County Courthouse Grounds in Downtown Eastman, GA",Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,SNAP;Accept EBT at a central location;;,0,1,0,0,0,0,Accept EBT at a central location;,1,0,
300593,2021-01-04 17:48:36,Gardner Farmers Market,"136 E Washington St, Gardner , Kansas 66030",,,,,,,,,,,,,,,,,,,,,,-94.925777,38.812999,Johnson County Fairgrounds next to Cornerstone Park,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,
300594,2020-09-11 17:28:18,Lawrence Farmers Market,", Lawrence , Michigan 49064",,,,,,,,,,,,,,,,,,,,,,-86.048868,42.219637,The market is in the Village Park along E. St Joseph Street (Red Arrow Hwy) Take exit #52 north off I-94.,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,
300595,2020-09-13 08:22:24,Urbana Farmers' Market,"102 Capitol Ave, Urbana, Iowa 52345",,,,,,,,,,,,,,,,,,,,,,-91.873662,42.223981,"Memorial Weekend September, American Legion PavilionWeekly through October, Urbana Community CenterSecond Saturday, November through April, Urbana Community Center -(Due to COVID-19, the 2020 October and Winter Markets will be held in the Urbana American Legion building.)",,Majority of Summer months on private property. October and Winter Markets on City property,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;,1,0,0,0,1,0,,0,0,
300598,2021-01-04 13:23:16,Charles Town Farmers Market,"100 block of South Samuel Street, Charles Town, West Virginia 25414",,,,,,,,,,,,,,,,,,,,,,-77.858454,39.289073,Adjacent to Bank of Charles Town employee parking lot; across the street from the Charles Town Library,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,
300599,2020-09-12 10:49:33,Brooksville Farmers' Market,"15487 Citrus Way, Brooksville, Florida 34614",,,,,,,,,,,,,,,,,,,,,,-82.449304,28.654639,"Located at the Hernando County Little Rock Cannery, corner of US 98 and Citrus Way.",Private business parking lot;,,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;;,0,1,0,0,1,0,Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;,1,1,
300607,2021-01-26 17:44:10,Louisiana Community Betterment Farmer's Market,"Sunset Park, Georgia Street, Louisiana , Missouri 63353",,,,,,,,,,,,,,,,,,,,,,-91.062659,39.441188,Located in Sunset Park on Georgia Street.,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,
300608,2021-02-17 12:39:09,Orange Park Farmer's & Arts Market,"2042 Park Ave, Orange Park, Florida 32073",,,,,,,,,,,,,,,,,,,,,,-81.701664,30.165484,Corner of US17 & Kingsley Ave,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,SNAP;Accept EBT at a central location;;,0,1,0,0,0,0,Accept EBT at a central location;,1,0,
300612,2021-01-04 12:40:15,Muncie Makers Market,"Outside at Books & Brews, 2100 West White River Boulevard, Muncie, Indiana 47303",,,,,,,,,,,,,,,,,,,,,,-85.410675,40.1883942,"Outside at Books & Brews, White River Plaza - 2100 West White River Boulevard",Private business parking lot;,,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,SNAP;Accept EBT at a central location;;,0,1,0,0,0,0,Accept EBT at a central location;,1,0,
300619,2020-08-01 14:39:18,"Antigo Farmers Market, Inc.","420 Field Street, Antigo, Wisconsin 54409",,,,,,,,,,,,,,,,,,,,,,-89.149850,45.138703,1 block east of Hwy 45 between 6th and 7th Ave,Local government building grounds;,,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;,1,0,0,0,1,0,,0,0,
300632,2021-01-27 10:39:31,Union County Farm & Craft Market,"106 Lakeside Drive, Union , South Carolina 29379",,,,,,,,,,,,,,,,,,,,,,-81.614994,34.716023,On Main Street in front of the YMCA,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,
300644,2021-01-04 12:28:47,Terra Square Farmers Market,"3380 Chicago Dr., Hudsonville, Michigan 49426",,,,,,,,,,,,,,,,,,,,,,-85.865455,42.8677383,,,Terra Square Market building -outside and in,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,
300645,2021-01-04 10:36:05,Mount Pleasant Farmers' Market,"3200 Mt. Pleasant St NW , Washington, District of Columbia 20010",,,,,,,,,,,,,,,,,,,,,,-77.038675,38.931518,Plaza,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,
300650,2021-03-01 13:25:13,Norwich Farmers Market,"2-75 North Broad Street, Norwich, New York 13815",,,,,,,,,,,,,,,,,,,,,,-75.523641,42.531632,"East Park in the spring, summer, and fall;up the street in Red Roof Inn for winter when we have enough product.  Home deliveries year round.",Local government building grounds;,,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,
300652,2020-08-04 08:24:25,Tahoe City Farmers Market Thursday CFM,"400 N Lake Blvd, Tahoe City, California 96145",,,,,,,,,,,,,,,,,,,,,,-120.14113,39.169938,"Directly on the shores of beautiful Lake Tahoe, come shop where farmers sell what they grow. Set in a park setting, we have organic produce, food vendors, line-caught fish, local pastured beef, pork and lamb, artisanal cheeses, and lots more.",,"Commons Beach, on Lake Tahoe",No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;,1,0,0,0,0,0,,0,0,
300661,2021-01-07 17:10:08,Rockmart Farmers Market,"108 Water St., Rockmart, Georgia 30153",,,,,,,,,,,,,,,,,,,,,,-85.053094,33.997669,Between SouthCrest Bank and the Silver Comet Trailhead Building,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,SNAP;Accept EBT at a central location;;,0,1,0,0,0,0,Accept EBT at a central location;,1,0,
300670,2021-01-27 11:12:32,Hunterdon Land Trust Farmers Market,"111 Mine Street, Flemington, New Jersey 08822",,,,,,,,,,,,,,,,,,,,,,-74.871267,40.505223,At the Door Bros. Historic Farm Property on the Rt 12 Circle,On a farm from;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,
300679,2021-01-04 11:59:57,Baldwin's Main St. Farmers Market,"Main St. and 6th Ave., Baldwin, Wisconsin 54002",,,,,,,,,,,,,,,,,,,,,,-92.370763,44.966999,Located in Bailey Park at the end of Main St.  (I94 to Hwy. 63 N to Main St. E to Bailey Park),Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,
300680,2020-08-03 13:43:51,Vermont Farmers Market,"Depot Park (at the Walmart Shopping Plaza), Rutland , Vermont 05701",,,,,,,,,,,,,,,,,,,,,,-72.980071,43.605826,Across from Walmart in downtown Rutland,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;SNAP;Accept EBT at a central location;;,1,1,0,0,0,0,Accept EBT at a central location;,1,0,
300688,2021-01-04 10:31:27,East Side Farmers' Market,"760 E Water St Elmira, Elmira, New York 14901",,,,,,,,,,,,,,,,,,,,,,-76.794875,42.088757,West lawn of the Elmira Holiday Inn Riverview under the big red and white tent,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,
300700,2021-01-05 10:22:24,Alexandria Farmers Market,"Broadway & Second Ave, Alexandria, Minnesota 56308",,,,,,,,,,,,,,,,,,,,,,-95.375902,45.890762,"Big Ole Central Park, 1 Block east of Chamber",Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,0,1,0,0,1,0,Accept EBT at a central location;,1,0,
300703,2020-07-16 10:02:41,RT 639 Farmers Market,"7278 Ladysmith Road Ruther Glen, Virginia 22546",,,,,,,,,,,,,,,,,,,,,,-77.518506,38.016661,Corner of Ladysmith Rd and Rt 1.,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,SNAP;Accept EBT at a central location;;,0,1,0,0,0,0,Accept EBT at a central location;,1,0,
300704,2020-07-16 10:04:35,King George Farmers Market,"King George Middle School at 8246 Dahlgren Rd,  King George, Virginia 22485",,,,,,,,,,,,,,,,,,,,,,-77.202800,38.276780,Corner of Dahlgren Rd and Rt 3,Educational institution;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,SNAP;Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;;,0,1,0,0,0,0,Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;,1,1,
300716,2021-01-07 10:46:01,City Center Farmers Market,"200 Sanborn Street, Florence, South Carolina 29501",,,,,,,,,,,,,,,,,,,,,,-79.773582,34.198789,Located in the Food and Beverage District in Downtown Florence. The City Center Farmers Market sits parallel to the Federal Building and beside to the Barnes Street Activity Center.,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,SNAP;Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;;,0,1,0,0,0,0,Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;,1,1,
300724,2021-01-04 17:27:06,Waco Downtown Farmers Market,"500 Washington Avenue, Waco, Texas 76701",,,,,,,,,,,,,,,,,,,,,,-97.132941,31.556820,Across from the McLennan County Courthouse and the ALICO building,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;SNAP;Accept EBT at a central location;;,1,1,0,0,0,0,Accept EBT at a central location;,1,0,
300734,2021-01-25 23:24:13,Speedway Farmers Market,"1068 Main Street, Speedway, Indiana 46224",,,,,,,,,,,,,,,,,,,,,,-86.247542,39.793698,"in the parking lot of the War Memorial, next to Charlie Browns Restaurant",Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Some/all market vendors will accept EBT through individual POS;;,1,1,0,0,1,0,Some/all market vendors will accept EBT through individual POS;,0,1,
300740,2020-12-28 13:21:16,Market Mondays at the Arsht Center,"1301 Biscayne Blvd, Miami, Florida 33132",,,,,,,,,,,,,,,,,,,,,,-80.189855,25.787138,Drive through market on the Valet ramp for 2020-21 season,,Valet Ramp of Arsht Center,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,SNAP;Accept EBT at a central location;;,0,1,0,0,0,0,Accept EBT at a central location;,1,0,
300742,2021-01-25 09:42:32,Market Square Farmers' Market,"500 Howard Baker Jr Ave, Knoxville, Tennessee 37915",,,,,,,,,,,,,,,,,,,,,,-83.910506,35.965659,"On Mary Costa Plaza, next to the Knoxville Civic Auditorium & Coliseum.",Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;SNAP;Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;;,1,1,0,0,0,0,Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;,1,1,
300744,2021-01-04 12:35:33,Roslindale Village Main Street Winter Farmers Market,"32 Birch St, Roslindale, Massachusetts 02131",,,,,,,,,,,,,,,,,,,,,,-71.130709,42.286072,ABCD Parking Lot,Private business parking lot;,Sons of Italy Hall,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;SNAP;Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;;,1,1,0,0,0,0,Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;,1,1,
300746,2021-01-25 22:43:32,Columbus KS Farmers Market,"202 N. East Avenue, Columbus, Kansas 66725",,,,,,,,,,,,,,,,,,,,,,-94.831459,37.171861,Directly north of NAPA store,,privately owned empty lot,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,0,1,0,0,1,0,Accept EBT at a central location;,1,0,
